0.000000000000000, 1
0.289575250000000, 0
0.294152666666667, 1
0.298676458333333, 0
0.299227333333333, 1
0.300933000000000, 0
0.301481875000000, 1
0.303188416666667, 0
0.303737666666667, 1
0.305444708333333, 0
0.305992750000000, 1
0.306572500000000, 0
0.307122458333333, 1
0.307700333333333, 0
0.308250000000000, 1
0.308828291666667, 0
0.309377291666667, 1
0.309956291666667, 0
0.310505916666667, 1
0.311084583333333, 0
0.311634333333333, 1
0.313340125000000, 0
0.313889666666667, 1
0.315594666666667, 0
0.316143333333333, 1
0.317850916666667, 0
0.318397958333333, 1
0.318978708333333, 0
0.319527375000000, 1
0.320106791666667, 0
0.320655333333333, 1
0.321235291666667, 0
0.321784208333333, 1
0.322362875000000, 0
0.322910666666667, 1
0.323490875000000, 0
0.324037375000000, 1
0.325745500000000, 0
0.326293916666667, 1
0.326873791666667, 0
0.327423250000000, 1
0.328002041666667, 0
0.328549666666667, 1
0.329129416666667, 0
0.329677083333333, 1
0.330257291666667, 0
0.330805833333333, 1
0.331384708333333, 0
0.331932625000000, 1
0.332512666666667, 0
0.333062958333333, 1
0.333641250000000, 0
0.334189541666667, 1
0.334768041666667, 0
0.335318708333333, 1
0.337024125000000, 0
0.337572250000000, 1
0.339278250000000, 0
0.339828625000000, 1
0.341533250000000, 0
0.342081583333333, 1
0.343789333333333, 0
0.344337208333333, 1
0.346044916666667, 0
0.346594458333333, 1
0.348299500000000, 0
0.348849333333333, 1
0.350555166666667, 0
0.351105000000000, 1
