0.000000000000000, 1
0.384751166666667, 0
0.389333291666667, 1
0.393849333333333, 0
0.394400750000000, 1
0.396105958333333, 0
0.396658416666667, 1
0.398361166666667, 0
0.398913083333333, 1
0.400616000000000, 0
0.401165875000000, 1
0.401743708333333, 0
0.402295500000000, 1
0.402871875000000, 0
0.403424541666667, 1
0.403999500000000, 0
0.404551750000000, 1
0.405127541666667, 0
0.405678291666667, 1
0.406254708333333, 0
0.406807250000000, 1
0.408527833333333, 0
0.409060583333333, 1
0.410765583333333, 0
0.411317833333333, 1
0.413037458333333, 0
0.413570000000000, 1
0.414148250000000, 0
0.414698291666667, 1
0.415292500000000, 0
0.415824875000000, 1
0.416404166666667, 0
0.416954375000000, 1
0.417531791666667, 0
0.418081250000000, 1
0.418659250000000, 0
0.419209000000000, 1
0.420914250000000, 0
0.421463583333333, 1
0.423169791666667, 0
0.423719416666667, 1
0.424297083333333, 0
0.424848291666667, 1
0.426552291666667, 0
0.427102250000000, 1
0.427681125000000, 0
0.428229333333333, 1
0.428809125000000, 0
0.429358916666667, 1
0.429936250000000, 0
0.430484208333333, 1
0.431063916666667, 0
0.431611208333333, 1
0.432192375000000, 0
0.432739916666667, 1
0.433319750000000, 0
0.433867833333333, 1
0.435574333333333, 0
0.436123416666667, 1
0.436702541666667, 0
0.437249208333333, 1
0.438958166666667, 0
0.439505541666667, 1
0.441212166666667, 0
0.441760250000000, 1
0.443467833333333, 0
0.444018833333333, 1
0.445722583333333, 0
0.446270916666667, 1
